DATAEVENT	MODEL	GLogger
DATAEVENT	VERSION	2.2.38
DATAEVENT	NAME	smart3-01382
DATAEVENT	SN	smart3-01382
DATAEVENT	GPS	GPS 18x-LVC software ver. 4.40
DATADIAGH	NO_GPS	NO_SONIC	NO_METHANE	GPS_LOC_INVALID	SONIC_FAIL	METHANE_FAIL	NOOP100	GPS_NO_DGPS	SONIC_WARN	METHANE_WARN	NOOP10	NOOP8	NOOP4	NOOP2	NOOP1
DATAGPSH	SECONDS	NANOSECONDS	DIAG	LAT	LONG	ELEV	NUMSAT	HORIZDILUTION	GEOIDALHEIGHT	VELOCITY	DIRECTION	CHK
DATASONICH	SECONDS	NANOSECONDS	DIAG	U	V	W	SOS	TEMP	AIN1	AIN2	AIN3	AIN4	CHK
DATADAQMH	SECONDS	NANOSECONDS	THERMISTOR_1_1_1	Relay_1_1_1	Relay_2_1_1	Relay_3_1_1	SWC_1_1_1	TS_1_1_1	SWC_2_1_1	TS_2_1_1	SWC_3_1_1	TS_3_1_1	SWC_4_1_1	TS_4_1_1	SWC_5_1_1	TS_5_1_1	SWC_6_1_1	TS_6_1_1	TC_1_1_1	TSENSOR_1_1_1	SHFSENS_1_1_1	SHF_1_1_1	SHFSENS_2_1_1	SHF_2_1_1	SHFSENS_3_1_1	SHF_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	TCNR4_C_1_1_1	RN_1_1_1	ALB_1_1_1	TA_1_1_1	RH_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	TS_7_1_1	TS_8_1_1	TS_9_1_1	DAQM_V_1_1_1	DAQM_T_1_1_1	DRM_POWER_STATUS_1_1_1	DRM_V_BATTERY_1_1_1	DRM_V_MAIN_1_1_1	CHK
DATADAQMU	seconds	nanoseconds	OTHER	AMP	AMP	AMP	m+3m-3	C	m+3m-3	C	m+3m-3	C	m+3m-3	C	m+3m-3	C	m+3m-3	C	C	C	NONE	W+1m-2	NONE	W+1m-2	NONE	W+1m-2	W+1m-2	W+1m-2	W+1m-2	W+1m-2	C	W+1m-2	dimensionless	C	%	umol+1m-2s-1	mm	C	C	C	V	C	Other	V	V	CHK
DATASONIC	1784349797	703107788	0	1.632	-3.441	-0.111	347.201	26.83	0	0	0	0	142
DATASONIC	1784349797	753100310	0	1.868	-3.713	0.051	347.178	26.79	0	0	0	0	110
DATASONIC	1784349797	803045168	0	1.866	-3.907	-0.452	347.172	26.78	0	0	0	0	171
DATASONIC	1784349797	853044356	0	1.541	-3.789	-0.305	347.213	26.85	0	0	0	0	163
DATASONIC	1784349797	902964465	0	1.8	-3.597	-0.25	347.103	26.66	0	0	0	0	017
DATASONIC	1784349797	952960903	0	1.536	-3.335	-0.215	347.109	26.67	0	0	0	0	163
DATASONIC	1784349798	2903428	0	1.778	-3.71	0.128	347.138	26.72	0	0	0	0	222
DATASONIC	1784349798	52881117	0	1.568	-4.015	0.053	347.051	26.57	0	0	0	0	057
DATASONIC	1784349798	102831308	0	1.264	-3.957	0.167	347.132	26.71	0	0	0	0	107
DATASONIC	1784349798	152796539	0	1.147	-3.951	0.227	347.138	26.72	0	0	0	0	126
DATASONIC	1784349798	202734522	0	0.967	-3.395	0.268	347.178	26.79	0	0	0	0	133
DATASONIC	1784349798	252716295	0	1.121	-3.474	0.364	347.161	26.76	0	0	0	0	112
DATASONIC	1784349798	302651944	0	1.355	-3.459	0.471	347.213	26.85	0	0	0	0	116
DATASONIC	1784349798	352629592	0	1.148	-3.551	0.394	347.242	26.9	0	0	0	0	072
DATAGPS	1784349798	0	0	41.0437433333	-107.680095	1899.2	9	0.9	-14.5	0	0	015
DATASONIC	1784349798	402567199	0	1.359	-3.493	0.296	347.259	26.93	0	0	0	0	141
DATASONIC	1784349798	452549014	0	1.659	-3.538	-0.288	347.213	26.85	0	0	0	0	172
DATASONIC	1784349798	502474872	0	1.656	-3.53	-0.109	347.248	26.91	0	0	0	0	115
DATASONIC	1784349798	552439895	0	1.735	-3.236	-0.652	347.439	27.24	0	0	0	0	177
DATASONIC	1784349798	602405294	0	1.815	-3.444	-0.813	347.519	27.38	0	0	0	0	162
DATASONIC	1784349798	652356692	0	2.087	-3.346	-0.418	347.537	27.41	0	0	0	0	172
DATASONIC	1784349798	702319799	0	1.853	-3.312	-0.86	347.502	27.35	0	0	0	0	116
DATASONIC	1784349798	752301488	0	2.152	-3.188	-0.835	347.508	27.36	0	0	0	0	168
DATASONIC	1784349798	802219888	0	2.242	-3.151	-0.065	347.467	27.29	0	0	0	0	167
DATASONIC	1784349798	852243285	0	2.174	-3.494	-0.212	347.41	27.19	0	0	0	0	107
DATASONIC	1784349798	902172934	0	1.931	-3.155	-0.595	347.531	27.4	0	0	0	0	111
DATASONIC	1784349798	952159457	0	1.568	-3.368	-0.629	347.519	27.38	0	0	0	0	192
DATASONIC	1784349799	2129813	0	1.698	-3.533	-0.611	347.548	27.43	0	0	0	0	063
DATASONIC	1784349799	52081545	0	1.492	-3.696	-0.593	347.45	27.26	0	0	0	0	071
DATASONIC	1784349799	102042861	0	1.276	-3.492	-0.589	347.479	27.31	0	0	0	0	167
DATASONIC	1784349799	151993509	0	1.379	-3.484	-0.316	347.502	27.35	0	0	0	0	169
DATASONIC	1784349799	201958783	0	1.454	-3.172	-0.262	347.45	27.26	0	0	0	0	112
DATASONIC	1784349799	251913473	0	1.627	-3.104	-0.242	347.502	27.35	0	0	0	0	145
DATASONIC	1784349799	301814165	0	1.495	-2.764	-0.038	347.467	27.29	0	0	0	0	169
DATASONIC	1784349799	351803521	0	1.401	-2.935	-0.3	347.439	27.24	0	0	0	0	045
DATAGPS	1784349799	0	0	41.0437433333	-107.680095	1899.2	9	0.9	-14.5	0	0	016
DATASONIC	1784349799	401743629	0	1.526	-2.782	-0.288	347.421	27.21	0	0	0	0	160
DATASONIC	1784349799	451695986	0	1.675	-2.794	-0.589	347.537	27.41	0	0	0	0	199
DATASONIC	1784349799	501689134	0	1.381	-2.758	-0.76	347.508	27.36	0	0	0	0	122
DATASONIC	1784349799	551638866	0	1.405	-2.727	-0.629	347.548	27.43	0	0	0	0	180
DATASONIC	1784349799	601586974	0	1.017	-3.044	-0.095	347.479	27.31	0	0	0	0	167
DATASONIC	1784349799	651537040	0	0.7	-2.781	0.072	347.502	27.35	0	0	0	0	002
DATASONIC	1784349799	701479856	0	0.749	-2.887	-0.017	347.467	27.29	0	0	0	0	191
DATASONIC	1784349799	751453047	0	0.452	-3.246	-0.207	347.421	27.21	0	0	0	0	144
DATASONIC	1784349799	801316616	0	0.743	-3.253	-0.216	347.531	27.4	0	0	0	0	096
DATASONIC	1784349799	851263765	0	1.149	-3.451	0.124	347.508	27.36	0	0	0	0	118
DATASONIC	1784349799	901235581	0	0.894	-3.157	0.355	347.462	27.28	0	0	0	0	124
DATASONIC	1784349799	951183188	0	1.181	-3.447	0.356	347.398	27.17	0	0	0	0	133
DATASONIC	1784349800	1150920	0	1.263	-3.196	0.158	347.421	27.21	0	0	0	0	234
DATASONIC	1784349800	51133694	0	1.255	-3.658	0.342	347.34	27.07	0	0	0	0	251
DATASONIC	1784349800	101109717	0	1.127	-3.475	0.222	347.329	27.05	0	0	0	0	083
DATASONIC	1784349800	151022743	0	1.122	-3.355	0.529	347.323	27.04	0	0	0	0	076
DATASONIC	1784349800	200995516	0	0.844	-3.154	0.533	347.329	27.05	0	0	0	0	097
DATASONIC	1784349800	250973331	0	1.213	-2.927	0.751	347.311	27.02	0	0	0	0	081
DATASONIC	1784349800	300912898	0	1.118	-3.216	0.668	347.259	26.93	0	0	0	0	111
DATASONIC	1784349800	350838590	0	0.994	-3.285	0.5	347.358	27.1	0	0	0	0	216
DATAGPS	1784349800	0	0	41.0437433333	-107.680095	1899.2	9	0.9	-14.5	0	0	255
DATASONIC	1784349800	400802405	0	1.156	-3.838	0.065	347.3	27	0	0	0	0	091
DATASONIC	1784349800	450724389	0	1.392	-4.069	-0.411	347.201	26.83	0	0	0	0	141
DATASONIC	1784349800	500697746	0	1.975	-3.165	-0.597	347.323	27.04	0	0	0	0	160
DATASONIC	1784349800	550642812	0	2.042	-2.955	0.087	347.23	26.88	0	0	0	0	050
DATASONIC	1784349800	600608502	0	1.993	-2.937	0.414	347.259	26.93	0	0	0	0	107
DATASONIC	1784349800	650549819	0	1.562	-2.859	0.628	347.282	26.97	0	0	0	0	129
DATASONIC	1784349800	700527425	0	1.509	-2.937	0.272	347.172	26.78	0	0	0	0	104
DATASONIC	1784349800	750508324	0	1.74	-3.008	0.868	347.178	26.79	0	0	0	0	063
DATASONIC	1784349800	800442515	0	1.715	-3.628	1.254	347.172	26.78	0	0	0	0	099
DATASONIC	1784349800	850395039	0	1.415	-4.04	1.101	347.028	26.53	0	0	0	0	034
DATASONIC	1784349800	900353563	0	2.123	-3.538	0.987	347.08	26.62	0	0	0	0	053
DATASONIC	1784349800	950313129	0	2.265	-3.468	-0.235	347.259	26.93	0	0	0	0	152
DATASONIC	1784349801	272236	0	2.611	-3.555	0.176	347.091	26.64	0	0	0	0	197
DATASONIC	1784349801	50258218	0	2.238	-4.273	0.44	347.201	26.83	0	0	0	0	245
DATASONIC	1784349801	100195326	0	2.389	-3.969	0.362	347.282	26.97	0	0	0	0	116
DATASONIC	1784349801	150171349	0	2.317	-4.027	0.47	347.467	27.29	0	0	0	0	050
DATASONIC	1784349801	200134790	0	2.531	-4.122	0.38	347.421	27.21	0	0	0	0	021
DATASONIC	1784349801	250088356	0	2.333	-4.492	0.164	347.439	27.24	0	0	0	0	102
DATASONIC	1784349801	300049838	0	1.961	-4.726	0.217	347.462	27.28	0	0	0	0	105
DATASONIC	1784349801	350007321	0	2.25	-4.385	-0.005	347.502	27.35	0	0	0	0	069
DATAGPS	1784349801	0	0	41.0437433333	-107.680095	1899.2	9	0.9	-14.5	0	0	000
DATASONIC	1784349801	399966011	0	2.084	-4.429	-0.211	347.479	27.31	0	0	0	0	152
DATASONIC	1784349801	449926902	0	2.207	-4.526	-0.133	347.41	27.19	0	0	0	0	094
DATASONIC	1784349801	499886830	0	2.244	-5.063	0.048	347.34	27.07	0	0	0	0	061
DATASONIC	1784349801	549844007	0	2.256	-4.724	-0.512	347.467	27.29	0	0	0	0	156
DATASONIC	1784349801	599806226	0	2.449	-4.332	-0.062	347.537	27.41	0	0	0	0	153
DATASONIC	1784349801	649756071	0	2.896	-4.283	-0.184	347.34	27.07	0	0	0	0	113
DATASONIC	1784349801	699732831	0	2.518	-4.696	0.287	347.439	27.24	0	0	0	0	130
DATASONIC	1784349801	749679425	0	2.706	-5.231	-0.277	347.45	27.26	0	0	0	0	111
DATASONIC	1784349801	799640270	0	1.931	-5.604	-0.434	347.323	27.04	0	0	0	0	143
DATASONIC	1784349801	849621113	0	2.181	-5.679	-0.243	347.329	27.05	0	0	0	0	149
DATASONIC	1784349801	899320175	0	1.798	-5.516	-0.378	347.427	27.22	0	0	0	0	168
DATASONIC	1784349801	949248728	0	1.847	-5.616	-0.247	347.34	27.07	0	0	0	0	117
DATASONIC	1784349801	999187615	0	2.182	-5.282	-0.528	347.201	26.83	0	0	0	0	160
DATASONIC	1784349802	49161417	0	1.823	-5.329	0.045	347.34	27.07	0	0	0	0	252
DATASONIC	1784349802	99103053	0	1.25	-5.149	-0.073	347.311	27.02	0	0	0	0	026
DATASONIC	1784349802	149076480	0	2.176	-4.785	-0.196	347.358	27.1	0	0	0	0	112
DATASONIC	1784349802	199021616	0	2.012	-4.823	-0.134	347.23	26.88	0	0	0	0	085
DATASONIC	1784349802	248999293	0	1.918	-4.838	-0.383	347.288	26.98	0	0	0	0	193
DATASONIC	1784349802	298964762	0	2.141	-4.94	-0.446	347.352	27.09	0	0	0	0	111
DATASONIC	1784349802	348916940	0	2.253	-4.74	-0.308	347.369	27.12	0	0	0	0	103
DATAGPS	1784349802	0	0	41.0437433333	-107.680095	1899.2	9	0.9	-14.5	0	0	001
DATASONIC	1784349802	398855660	0	2.158	-4.764	-0.577	347.352	27.09	0	0	0	0	173
DATASONIC	1784349802	448828462	0	1.952	-4.556	-0.541	347.34	27.07	0	0	0	0	107
DATASONIC	1784349802	498774681	0	2.559	-5.026	-0.465	347.219	26.86	0	0	0	0	176
DATASONIC	1784349802	548752400	0	1.965	-4.983	-0.562	347.3	27	0	0	0	0	162
DATASONIC	1784349802	598715994	0	2.101	-4.896	0.183	347.311	27.02	0	0	0	0	110
DATASONIC	1784349802	648667588	0	1.828	-5.161	0.73	347.248	26.91	0	0	0	0	078
DATASONIC	1784349802	698606600	0	1.572	-5.076	-0.093	347.259	26.93	0	0	0	0	161
DATASONIC	1784349802	748585110	0	1.586	-5.062	-0.349	347.358	27.1	0	0	0	0	105
DATASONIC	1784349802	798524538	0	1.695	-5.115	-0.383	347.381	27.14	0	0	0	0	163
DATASONIC	1784349802	848497298	0	1.612	-4.955	-0.718	347.3	27	0	0	0	0	177
DATASONIC	1784349802	898441684	0	1.759	-4.995	-0.611	347.381	27.14	0	0	0	0	174
DATASONIC	1784349802	948419320	0	1.688	-4.841	-0.641	347.369	27.12	0	0	0	0	160
DATASONIC	1784349802	998360039	0	1.493	-4.83	-0.595	347.34	27.07	0	0	0	0	064
DATASONIC	1784349803	48336050	0	2.193	-4.361	-0.473	347.3	27	0	0	0	0	094
DATASONIC	1784349803	98303435	0	1.951	-4.631	-0.692	347.392	27.16	0	0	0	0	104
DATASONIC	1784349803	148249238	0	1.692	-4.754	-0.948	347.34	27.07	0	0	0	0	115
DATASONIC	1784349803	198195083	0	1.81	-4.715	-0.943	347.427	27.22	0	0	0	0	105
DATASONIC	1784349803	248167510	0	2.148	-4.826	-0.927	347.467	27.29	0	0	0	0	164
DATASONIC	1784349803	298137062	0	2.246	-4.428	-0.848	347.6	27.52	0	0	0	0	056
DATASONIC	1784349803	348085739	0	1.865	-3.898	-0.783	347.323	27.04	0	0	0	0	174
DATAGPS	1784349803	0	0	41.0437433333	-107.680095	1899.2	9	0.9	-14.5	0	0	002
DATASONIC	1784349803	398029293	0	1.87	-4.065	0.349	347.462	27.28	0	0	0	0	070
DATASONIC	1784349803	448002557	0	1.767	-4.796	0.068	347.358	27.1	0	0	0	0	069
DATASONIC	1784349803	497946868	0	1.631	-4.579	0.086	347.358	27.1	0	0	0	0	084
DATASONIC	1784349803	547919553	0	1.371	-4.704	0.084	347.288	26.98	0	0	0	0	125
DATASONIC	1784349803	597864948	0	1.49	-4.608	0.088	347.329	27.05	0	0	0	0	083
DATASONIC	1784349803	647835591	0	1.208	-4.208	0.086	347.282	26.97	0	0	0	0	118
DATASONIC	1784349803	697782652	0	1.091	-4.669	0.161	347.288	26.98	0	0	0	0	134
DATASONIC	1784349803	747755504	0	1.311	-4.47	-0.173	347.282	26.97	0	0	0	0	104
DATASONIC	1784349803	797726522	0	1.345	-4.502	-0.299	347.352	27.09	0	0	0	0	159
DATASONIC	1784349803	847463299	0	1.502	-4.532	-0.043	347.491	27.33	0	0	0	0	150
DATASONIC	1784349803	897409735	0	2.138	-4.102	-0.154	347.369	27.12	0	0	0	0	153
DATASONIC	1784349803	947382212	0	1.462	-4.143	0.167	347.398	27.17	0	0	0	0	109
DATASONIC	1784349803	997353022	0	1.574	-4.025	0.02	347.439	27.24	0	0	0	0	048
DATASONIC	1784349804	47297333	0	1.959	-3.999	-0.331	347.427	27.22	0	0	0	0	118
DATASONIC	1784349804	97243477	0	1.893	-3.961	0.07	347.421	27.21	0	0	0	0	009
DATASONIC	1784349804	147214204	0	1.574	-4.14	0.016	347.381	27.14	0	0	0	0	032
DATASONIC	1784349804	197186472	0	1.113	-4.235	1.009	347.282	26.97	0	0	0	0	107
DATASONIC	1784349804	247131325	0	1.542	-4.09	0.822	347.369	27.12	0	0	0	0	043
DATASONIC	1784349804	297103427	0	1.895	-4.577	0.483	347.23	26.88	0	0	0	0	073
DATASONIC	1784349804	347048571	0	1.354	-4.808	0.656	347.398	27.17	0	0	0	0	122
DATAGPS	1784349804	0	0	41.0437433333	-107.680095	1899.2	9	0.9	-14.5	0	0	003
DATASONIC	1784349804	397021339	0	1.478	-4.816	0.452	347.398	27.17	0	0	0	0	120
DATASONIC	1784349804	446969442	0	1.224	-4.723	0.334	347.358	27.1	0	0	0	0	057
DATASONIC	1784349804	496938127	0	1.682	-5.111	0.266	347.34	27.07	0	0	0	0	059
DATASONIC	1784349804	546884313	0	1.7	-4.695	0.36	347.398	27.17	0	0	0	0	228
DATASONIC	1784349804	596856248	0	1.693	-4.691	0.29	347.479	27.31	0	0	0	0	084
DATASONIC	1784349804	646802184	0	1.372	-4.86	0.231	347.358	27.1	0	0	0	0	002
DATASONIC	1784349804	696773994	0	1.796	-4.809	-0.049	347.45	27.26	0	0	0	0	136
DATASONIC	1784349804	746718180	0	1.736	-4.653	-0.154	347.439	27.24	0	0	0	0	159
DATASONIC	1784349804	796689990	0	1.34	-4.388	0.027	347.369	27.12	0	0	0	0	081
DATASONIC	1784349804	846649259	0	1.29	-4.377	-0.149	347.398	27.17	0	0	0	0	130
DATASONIC	1784349804	896612194	0	1.279	-3.597	0.092	347.329	27.05	0	0	0	0	124
DATASONIC	1784349804	946553880	0	0.931	-3.025	0.913	347.271	26.95	0	0	0	0	112
DATASONIC	1784349804	996524649	0	1.407	-3.661	1.859	347.109	26.67	0	0	0	0	132
DATASONIC	1784349805	46469501	0	1.043	-3.739	1.117	347.311	27.02	0	0	0	0	040
DATASONIC	1784349805	96443436	0	0.687	-3.327	1.134	347.311	27.02	0	0	0	0	049
DATASONIC	1784349805	146416955	0	0.909	-3.504	0.339	347.271	26.95	0	0	0	0	115
DATASONIC	1784349805	196361266	0	1.306	-3.131	0.457	347.34	27.07	0	0	0	0	046
DATASONIC	1784349805	246306285	0	1.66	-2.656	0.86	347.271	26.95	0	0	0	0	015
DATASONIC	1784349805	296278845	0	1.808	-3.068	0.542	347.248	26.91	0	0	0	0	125
DATASONIC	1784349805	346249697	0	1.9	-2.465	1.213	347.271	26.95	0	0	0	0	017
DATAGPS	1784349805	0	0	41.0437433333	-107.680095	1899.2	9	0.9	-14.5	0	0	004
DATASONIC	1784349805	396195050	0	2.104	-2.452	1.482	347.161	26.76	0	0	0	0	099
DATASONIC	1784349805	446166818	0	2.071	-2.258	0.518	347.219	26.86	0	0	0	0	116
DATASONIC	1784349805	496112046	0	2.225	-2.071	-0.014	347.282	26.97	0	0	0	0	137
DATASONIC	1784349805	546085731	0	1.779	-1.493	-0.637	347.219	26.86	0	0	0	0	172
DATASONIC	1784349805	596029709	0	1.822	-1.852	-0.561	347.201	26.83	0	0	0	0	152
DATASONIC	1784349805	645975645	0	2.241	-2.643	-0.509	347.178	26.79	0	0	0	0	171
DATASONIC	1784349805	695946664	0	2.268	-2.768	-0.563	347.138	26.72	0	0	0	0	181
DATASONIC	1784349805	745902600	0	2.457	-2.365	-0.616	347.259	26.93	0	0	0	0	158
DATASONIC	1784349805	795876118	0	2.357	-2.065	-0.881	347.161	26.76	0	0	0	0	170
DATASONIC	1784349805	845848678	0	2.424	-2.041	-0.856	347.213	26.85	0	0	0	0	165
DATASONIC	1784349805	895781407	0	2.053	-3.034	0.307	347.219	26.86	0	0	0	0	110
DATASONIC	1784349805	945754134	0	1.572	-2.646	0.502	347.201	26.83	0	0	0	0	101
DATASONIC	1784349805	995702320	0	1.815	-2.61	0.384	347.23	26.88	0	0	0	0	006
DATASONIC	1784349806	45673338	0	1.9	-2.443	-0.038	347.248	26.91	0	0	0	0	004
DATASONIC	1784349806	95640899	0	1.784	-1.891	-0.176	347.311	27.02	0	0	0	0	114
DATASONIC	1784349806	145587377	0	1.867	-1.725	-0.645	347.271	26.95	0	0	0	0	174
DATASONIC	1784349806	195534313	0	1.81	-2.334	-0.452	347.201	26.83	0	0	0	0	084
DATASONIC	1784349806	245505623	0	1.954	-2.229	-0.349	347.23	26.88	0	0	0	0	106
DATASONIC	1784349806	295451393	0	1.944	-1.841	-0.415	347.259	26.93	0	0	0	0	162
DATASONIC	1784349806	345423120	0	1.96	-1.888	-0.833	347.132	26.71	0	0	0	0	096
DATAGPS	1784349806	0	0	41.0437433333	-107.680095	1899.2	9	0.9	-14.5	0	0	005
DATASONIC	1784349806	395394847	0	2.323	-2.606	-0.338	347.19	26.81	0	0	0	0	112
DATASONIC	1784349806	445340741	0	2.197	-2.332	-0.473	347.12	26.69	0	0	0	0	096
DATASONIC	1784349806	495313426	0	2.312	-2.088	-0.428	347.109	26.67	0	0	0	0	151
DATASONIC	1784349806	545258863	0	2.118	-1.971	-0.547	347.132	26.71	0	0	0	0	157
DATASONIC	1784349806	595230423	0	2.327	-2.573	-0.602	347.213	26.85	0	0	0	0	142
DATASONIC	1784349806	645175776	0	2.345	-2.598	-0.46	347.259	26.93	0	0	0	0	127
DATASONIC	1784349806	695121045	0	2.396	-2.127	-0.363	347.178	26.79	0	0	0	0	160
DATASONIC	1784349806	745093106	0	2.098	-2.067	-0.055	347.172	26.78	0	0	0	0	155
DATASONIC	1784349806	795063958	0	2.254	-1.977	-0.108	347.132	26.71	0	0	0	0	163
DATASONIC	1784349806	845010560	0	2.479	-2.24	-0.123	347.178	26.79	0	0	0	0	100
DATASONIC	1784349806	894984579	0	2.358	-2.795	-0.176	347.248	26.91	0	0	0	0	193
DATASONIC	1784349806	944926890	0	1.918	-1.766	-0.231	347.213	26.85	0	0	0	0	166
DATASONIC	1784349806	994899534	0	2.131	-1.932	-0.066	347.132	26.71	0	0	0	0	159
DATASONIC	1784349807	44871678	0	2.129	-1.835	0.259	347.12	26.69	0	0	0	0	021
DATASONIC	1784349807	94816030	0	2.32	-2.32	-0.163	347.323	27.04	0	0	0	0	232
DATASONIC	1784349807	144788007	0	2.343	-2.38	-0.157	347.248	26.91	0	0	0	0	105
DATASONIC	1784349807	194708153	0	1.757	-2.472	-0.016	347.352	27.09	0	0	0	0	152
DATASONIC	1784349807	244679755	0	1.52	-3.028	-0.219	347.259	26.93	0	0	0	0	114
DATASONIC	1784349807	294627358	0	1.372	-2.938	-0.479	347.282	26.97	0	0	0	0	181
DATASONIC	1784349807	344571252	0	1.328	-2.963	-0.49	347.259	26.93	0	0	0	0	112
DATAGPS	1784349807	0	0	41.0437433333	-107.680095	1899.2	9	0.9	-14.5	0	0	006
DATASONIC	1784349807	394544479	0	1.873	-2.665	0.4	347.288	26.98	0	0	0	0	037
DATASONIC	1784349807	444489583	0	1.618	-2.621	0.362	347.271	26.95	0	0	0	0	118
DATASONIC	1784349807	494459561	0	1.725	-2.64	0.434	347.271	26.95	0	0	0	0	068
DATASONIC	1784349807	544432165	0	1.599	-2.694	0.536	347.172	26.78	0	0	0	0	125
DATASONIC	1784349807	594377561	0	1.5	-2.894	0.585	347.149	26.74	0	0	0	0	030
DATASONIC	1784349807	644349247	0	1.362	-2.895	0.332	347.149	26.74	0	0	0	0	119
DATASONIC	1784349807	694294852	0	1.332	-2.499	0.389	347.219	26.86	0	0	0	0	135
DATASONIC	1784349807	744266038	0	1.18	-2.494	0.229	347.23	26.88	0	0	0	0	014
DATASONIC	1784349807	794212809	0	0.848	-2.73	0.055	347.259	26.93	0	0	0	0	071
DATASONIC	1784349807	844183705	0	0.888	-2.734	0.328	347.242	26.9	0	0	0	0	069
DATASONIC	1784349807	894131350	0	0.939	-3.231	0.711	347.132	26.71	0	0	0	0	094
DATASONIC	1784349807	944101662	0	1.045	-3.199	0.984	347.138	26.72	0	0	0	0	114
DATASONIC	1784349807	994048392	0	1	-2.792	0.881	347.172	26.78	0	0	0	0	184
DATASONIC	1784349808	44021787	0	0.717	-2.858	0.317	347.248	26.91	0	0	0	0	066
DATASONIC	1784349808	93965058	0	1.637	-2.929	-0.679	347.161	26.76	0	0	0	0	132
DATASONIC	1784349808	143937036	0	2.178	-2.785	-0.316	347.178	26.79	0	0	0	0	171
DATASONIC	1784349808	193881932	0	2.037	-3.47	-0.026	347.219	26.86	0	0	0	0	109
DATASONIC	1784349808	243853327	0	1.82	-3.465	-0.168	347.311	27.02	0	0	0	0	094
DATASONIC	1784349808	293799598	0	2.029	-3.435	-0.126	347.282	26.97	0	0	0	0	179
